Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
8/17/2018 6:08,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 6:09,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 6:09,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 6:10,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 6:10,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 6:11,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 6:14,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 6:16,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 6:17,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 7:17,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 7:18,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 7:20,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 8:02,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 8:18,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 8:19,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 8:29,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 9:26,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 9:27,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 9:29,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 9:31,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 9:32,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 9:33,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 9:35,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 9:45,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 9:47,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 9:50,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 10:26,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 10:40,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 10:47,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 10:56,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 10:59,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 11:01,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 11:03,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 11:05,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 11:05,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 11:06,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 11:06,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 11:08,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 11:09,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 11:14,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 11:19,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 11:19,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 11:20,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 11:25,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 11:27,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 11:39,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 11:42,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 11:45,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 11:48,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 11:51,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 11:54,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 11:55,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 11:55,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 11:56,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 11:58,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 12:00,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 12:01,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 12:04,VR2W-131092,A69-1303-4080,,,,,Sundstrup2,56.608186,9.291788
8/17/2018 12:08,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 12:09,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 12:13,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 12:30,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 12:31,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 12:34,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 12:40,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 12:42,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 12:58,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 13:07,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 13:08,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 13:10,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 13:12,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 13:24,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 13:27,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 13:33,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 13:40,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 13:47,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 13:50,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 13:53,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 13:54,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 13:55,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 14:12,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 14:15,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/17/2018 14:29,VR2W-131090,A69-1303-4080,,,,,Sundstrup1,56.605311,9.292661
8/18/2018 5:40,VR2W-125449,A69-1303-4080,,,,,Simested,56.571595,9.380188
4/5/2018 10:45,VR2W-125449,A69-1303-4125,,,,,Simested,56.571595,9.380188
4/5/2018 10:47,VR2W-125449,A69-1303-4125,,,,,Simested,56.571595,9.380188
4/5/2018 10:48,VR2W-125449,A69-1303-4125,,,,,Simested,56.571595,9.380188
4/5/2018 10:49,VR2W-125449,A69-1303-4125,,,,,Simested,56.571595,9.380188
4/5/2018 10:50,VR2W-125449,A69-1303-4125,,,,,Simested,56.571595,9.380188
4/5/2018 10:50,VR2W-125449,A69-1303-4125,,,,,Simested,56.571595,9.380188
4/5/2018 10:52,VR2W-125449,A69-1303-4125,,,,,Simested,56.571595,9.380188
4/5/2018 10:52,VR2W-125449,A69-1303-4125,,,,,Simested,56.571595,9.380188
4/21/2018 11:13,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
4/21/2018 11:29,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
4/21/2018 18:18,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
4/22/2018 6:25,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
4/22/2018 6:26,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
4/22/2018 6:27,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
4/22/2018 6:28,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
4/22/2018 6:30,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
4/22/2018 6:33,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
4/22/2018 6:34,VR2W-131090,A69-1303-4125,,,,,Sundstrup1,56.605311,9.292661
4/22/2018 6:35,VR2W-131090,A69-1303-4125,,,,,Sundstrup1,56.605311,9.292661
4/22/2018 6:35,VR2W-131090,A69-1303-4125,,,,,Sundstrup1,56.605311,9.292661
4/22/2018 6:35,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
4/22/2018 6:37,VR2W-131092,A69-1303-4125,,,,,Sundstrup2,56.608186,9.291788
4/22/2018 6:37,VR2W-131090,A69-1303-4125,,,,,Sundstrup1,56.605311,9.292661
4/22/2018 6:37,VR2W-131090,A69-1303-4125,,,,,Sundstrup1,56.605311,9.292661
4/22/2018 6:45,VR2W-131090,A69-1303-4125,,,,,Sundstrup1,56.605311,9.292661
4/25/2018 9:44,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 9:51,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 9:53,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 9:56,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 11:54,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 11:56,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 11:57,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 11:58,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 11:58,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 12:01,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 12:01,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 12:03,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 12:04,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 12:04,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 12:05,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 12:06,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 12:11,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 12:12,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 12:14,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 12:14,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 12:15,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 12:16,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 12:17,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 12:18,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 12:32,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 12:47,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 12:47,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 12:52,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/25/2018 12:53,VR2W-125886,A69-1303-4125,,,,,Aggersund,57.000027,9.292732
4/26/2018 20:27,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 20:28,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 20:29,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 20:30,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 20:30,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 20:30,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 20:31,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 20:32,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 20:32,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 20:35,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 20:36,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 20:37,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 20:38,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 20:38,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 20:39,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 20:39,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 20:40,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 20:40,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 20:41,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 20:42,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 20:44,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 20:45,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 20:47,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 20:48,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 20:49,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 20:49,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 20:52,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 20:54,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:06,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:09,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:10,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:15,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:16,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:20,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:26,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:31,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:33,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:33,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:38,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:40,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:41,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:47,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:48,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:50,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:51,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:53,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:54,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:55,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:57,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:58,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 21:59,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 22:01,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 22:01,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:01,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:03,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:03,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 22:04,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:05,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:07,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:08,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:09,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:10,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:12,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:14,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:17,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:18,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:21,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:22,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:23,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:24,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:27,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:28,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:29,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:30,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:32,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:36,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:36,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:38,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:39,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:39,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 22:40,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:41,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:42,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 22:42,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 22:43,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:46,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:47,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:48,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:48,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 22:49,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:50,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 22:51,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:51,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 22:52,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:52,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:52,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 22:55,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 22:55,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:56,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:57,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 22:57,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:57,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 22:58,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 22:58,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 22:59,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:00,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 23:00,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:01,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:02,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:02,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 23:03,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:03,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 23:04,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 23:05,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:05,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 23:06,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 23:06,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 23:06,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:07,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:08,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:08,VR2W-108766,A69-1303-4125,,,,,16 Aalborg,57.055955,9.921725
4/26/2018 23:09,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 23:10,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
4/26/2018 23:11,VR2W-125447,A69-1303-4125,,,,,15 Aalborg,57.054076,9.91539
